"id","clave","descripcion"
"catalogos_materiales_peligrosos2089","3297","MEZCLAS DE OXIDO DE ETILENO Y CLOROTETRAFLUOROETANO con no más de 88% de óxido de etileno"
"catalogos_materiales_peligrosos2090","3298","MEZCLAS DE OXIDO DE ETILENO Y PENTAFLUOROETANO con no más de 79% de óxido de etileno"
"catalogos_materiales_peligrosos2091","3299","MEZCLAS DE OXIDO DE ETILENO Y TETRAFLUOROETANO con no más de 56% de óxido de etileno"
"catalogos_materiales_peligrosos2092","3300","MEZCLAS DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO con no más de 87% de óxido de etileno"
"catalogos_materiales_peligrosos2093","3301","LIQUIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos2094","3302","ACRILATO 2-DIMETILAMINOETILICO"
"catalogos_materiales_peligrosos2095","3303","GAS COMPRIMIDO TOXICO OXIDANTE N.E.P."
"catalogos_materiales_peligrosos2096","3304","GAS COMPRIMIDO TOXICO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2097","3305","GAS COMPRIMIDO TOXICO INFLAMABLE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2098","3306","GAS COMPRIMIDO TOXICO OXIDANTE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2099","3307","GAS LICUADO TOXICO OXIDANTE N.E.P."
"catalogos_materiales_peligrosos2100","3308","GAS LICUADO TOXICO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2101","3309","GAS LICUADO TOXICO INFLAMABLE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2102","3310","GAS LICUADO TOXICO OXIDANTE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2103","3311","GAS LIQUIDO REFRIGERADO OXIDANTE N.E.P."
"catalogos_materiales_peligrosos2104","3312","GAS LIQUIDO REFRIGERADO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos2105","3313","PIGMENTOS ORGANICOS QUE EXPERIMENTAN UN CALENTAMIENTO ESPONTANEO"
"catalogos_materiales_peligrosos2106","3314","COMPUESTO PARA EL MOLDEADO DE PLASTICOS en forma de pasta hoja o cuerda estirada que desprende vapores inflamables"
"catalogos_materiales_peligrosos2107","3315","MUESTRA QUIMICA TOXICA líquida o sólida"
"catalogos_materiales_peligrosos2108","3316","EQUIPO QUÍMICO o BOTIQUÍN DE URGENCIA"
"catalogos_materiales_peligrosos2109","3317","2-AMINO-46-DINITROFENOL HUMIDIFICADO con una proporción de agua en masa no inferior al 20%"
"catalogos_materiales_peligrosos2110","3318","SOLUCION ACUOSA DE AMONIACO con una densidad relativa menor de 0880 a 15°C con más de 50% de amoniaco"
"catalogos_materiales_peligrosos2111","3319","MEZCLA DE NITROGLICERINA DESENSIBILIZADA SOLIDA N.E.P. con más de 2% pero no más de 10% en masa de nitroglicerina"
"catalogos_materiales_peligrosos2112","3320","BOROHIDRURO SODIO Y SOLUCION DE HIDROXIDO SODIO con no más de 12% de borohidruro SODIO y no más de 40% en masa de hidróxido SODIO"
"catalogos_materiales_peligrosos2113","3321","MATERIALES RADIACTIVOS BAJA ACTIVIDAD ESPECIFICA (BAE-II) no fisionables o fisionables exceptuados"
"catalogos_materiales_peligrosos2114"," 3322"," MATERIALES RADIACTIVOS BAJA ACTIVIDAD ESPECIFICA (BAE-III) no fisionables o fisionables exceptuados"
"catalogos_materiales_peligrosos2115"," 3323"," MATERIALES RADIACTIVOS BULTOS DE TIPO C no fisionables o fisionables exceptuados"
"catalogos_materiales_peligrosos2116"," 3324"," MATERIALES RADIACTIVOS BAJA ACTIVIDAD ESPECIFICA (BAE-II) FISIONABLES"
"catalogos_materiales_peligrosos2117","3325","MATERIALES RADIACTIVOS BAJA ACTIVIDAD ESPECIFICA (BAE-III) FISIONABLES"
"catalogos_materiales_peligrosos2118","3326","MATERIALES RADIACTIVOS OBJETOS CONTAMINADOS EN LA SUPERFICIE (OCS-I u OCS-II) FISIONABLES"
"catalogos_materiales_peligrosos2119","3327","MATERIALES RADIACTIVOS BULTOS DE TIPO A FISIONABLES no en forma especial"
"catalogos_materiales_peligrosos2120","3328","MATERIALES RADIACTIVOS BULTOS DE TIPO B(U) FISIONABLES"
"catalogos_materiales_peligrosos2121","3329","MATERIALES RADIACTIVOS BULTOS DE TIPO B(M) FISIONABLES"
"catalogos_materiales_peligrosos2122","3330","MATERIALES RADIACTIVOS BULTOS DE TIPO C FISIONABLES"
"catalogos_materiales_peligrosos2123","3331","MATERIALES RADIACTIVOS TRANSPORTADOS EN VIRTUD DE ARREGLOS ESPECIALES FISIONABLES"
"catalogos_materiales_peligrosos2124","3332","MATERIALES RADIACTIVOS BULTO DE TIPO A FORMA ESPECIAL no fisionables o fisionables exceptuados"
"catalogos_materiales_peligrosos2125","3333","MATERIALES RADIACTIVOS BULTO DE TIPO A FORMA ESPECIAL FISIONABLES"
"catalogos_materiales_peligrosos2126","3334","LIQUIDO REGULADO PARA AVIACIÓN N.E.P."
"catalogos_materiales_peligrosos2127","3335","SOLIDO REGULADO PARA AVIACIÓN N.E.P."
"catalogos_materiales_peligrosos2128","3336","MERCAPTANOS LIQUIDOS INFLAMABLES N.E.P. o MEZCLA DE MERCAPTANOS LIQUIDOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos2129","3337","GAS REFRIGERANTE R 404ª"
"catalogos_materiales_peligrosos2130","3338","GAS REFRIGERANTE R 407ª MEZCLA AZEOTROPICA"
"catalogos_materiales_peligrosos2131","3339","GAS REFRIGERANTE R 407B MEZCLA AZEOTROPICA"
"catalogos_materiales_peligrosos2132","3340","GAS REFRIGERANTE R 407C"
"catalogos_materiales_peligrosos2133","3341","DIOXIDO DE TIOUREA"
"catalogos_materiales_peligrosos2134","3342","XANTATOS"
"catalogos_materiales_peligrosos2135","3343","MEZCLA DE NITROGLICERINA DESENSIBILIZADA LIQUIDA INFLAMABLE N.E.P. con no más de 30% de nitroglicerina en masa"
"catalogos_materiales_peligrosos2136","3344","TETRANITRATO DE PENTAERITRITA (TETRANITRATO DE PENTAERITRITROL; TNPE) EN MEZCLA DE DESENSIBILIZADO SOLIDO N.E.P. con más de 10% pero no más de 20% en masa de TNPE"
"catalogos_materiales_peligrosos2137","3345","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO SOLIDO TOXICO"
"catalogos_materiales_peligrosos2138","3346","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos2139","3347","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO LIQUIDO TOXICO INFLAMABLE de punto de inflamación igual o superior a 23°C"
"catalogos_materiales_peligrosos2140","3348","PLAGUICIDA DERIVADO DEL ACIDO FENOXIACETICO LIQUIDO TOXICO"
"catalogos_materiales_peligrosos2141","3349","PLAGUICIDA PIRETROIDEO SOLIDO TOXICO"
"catalogos_materiales_peligrosos2142","3350","PLAGUICIDA PIRETROIDEO LIQUIDO INFLAMABLE TOXICO de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos2143","3351","PLAGUICIDA PIRETROIDEO LIQUIDO TOXICO INFLAMABLE de punto de inflamación no inferior a 23°C"
"catalogos_materiales_peligrosos2144","3352","PLAGUICIDA PIRETROIDEO LIQUIDO TOXICO"
"catalogos_materiales_peligrosos2145","3354","GAS INSECTICIDA INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos2146","3355","GAS INSECTICIDA TOXICO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos2147","3356","GENERADOR QUIMICO DE OXIGENO"
"catalogos_materiales_peligrosos2148","3357","MEZCLA DE NITROGLICERINA DESENSIBILIZADA LIQUIDA N.E.P. con un máximo de 30% de nitroglicerina por masa"
"catalogos_materiales_peligrosos2149","3358","MAQUINAS REFRIGERADORAS que contengan gas líquido inflamable no tóxico"
"catalogos_materiales_peligrosos2150","3359","UNIDAD DE TRANSPORTE DE MATERIALES SOMETIDA A FUMIGACION"
"catalogos_materiales_peligrosos2151","3360","FIBRAS DE ORIGEN VEGETAL SECAS"
"catalogos_materiales_peligrosos2152","3361","CLOROSILANOS TOXICOS CORROSIVOS N.E.P."
"catalogos_materiales_peligrosos2153","3362","CLOROSILANOS TOXICOS CORROSIVOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos2154","3363","MERCANCIAS PELIGROSAS EN MAQUINARIA o MERCANCIAS PELIGROSAS EN APARATOS"
"catalogos_materiales_peligrosos2155","3364","TRINITROFENOL (ACIDO PICRICO) HUMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2156","3365","TRINITROCLOROBENCENO (CLORURO DE PICRILO) HUMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2157","3366","TRINITROTOLUENO (TNT) HUMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2158","3367","TRINITROBENCENO HUMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2159","3368","ACIDO TRINITROBENZOICO HUIMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2160","3369","DINITRO-o-CRESOLATO SODIO HUMIDIFICADO con un mínimo de 10% en masa de agua"
"catalogos_materiales_peligrosos2161","3370","NITRATO DE UREA HUMIDIFICADO con un mínimo de 10% en masa del agua"
"catalogos_materiales_peligrosos2162","3371","2-METILBUTANAL"
"catalogos_materiales_peligrosos2163","3373","SUBSTANCIA BIOLOGICA CATEGORIA B"
"catalogos_materiales_peligrosos2164","3374","ACETILENO EXENTO DE SOLVENTE"
"catalogos_materiales_peligrosos2165","3375","EMULSIÓN DE NITRATO DE AMONIO o SUSPENSIÓN o GEL explosivos intermediarios para voladuras"
"catalogos_materiales_peligrosos2166","3376","4-NITROFENILHIDRAZINA con un máximo de 30% en masa de agua"
"catalogos_materiales_peligrosos2167","3377","PERBORATO DE SODIO MONOHIDRATADO"
"catalogos_materiales_peligrosos2168","3378","CARBONATO DE SODIO PEROXIHIDRATADO"
"catalogos_materiales_peligrosos2169","3379","EXPLOSIVO DESENSIBILIZADO LIQUIDO N.E.P."
"catalogos_materiales_peligrosos2170","3380","EXPLOSIVO DESENSIBILIZADO SOLIDO N.E.P"
"catalogos_materiales_peligrosos2171","3381","LÍQUIDO TÓXICO POR INHALACIÓNN.E.P.con toxicidad por  inhalación inferior o igual a 200 ml/m3 y con concentración saturada de vapor superior o igual a 500 CL50 "
"catalogos_materiales_peligrosos2172","3382","LÍQUIDO  TÓXICO POR INHALACIÓN N.E.P. con toxicidad por inhalación inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
"catalogos_materiales_peligrosos2173","3383","LÍQUIDO TÓXICO POR INHALACION INFLAMABLE      N.E.P.    CON TOXICIDAD POR INHALACION INFERIOR O IGUAL A 200 ml/m3 y con concentración     saturada     de     vapor superior o igual a 500 CL50"
"catalogos_materiales_peligrosos2174","3384","LÍQUIDO TÓXICO POR INHALACIÓN INFLAMABLE N.E.P. con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y concentración saturada de vapor Superior o igual a 10 CL50"
"catalogos_materiales_peligrosos2175","3385","LÍQUIDO TÓXICO POR INHALACIÓN HIDRORREACTIVO N.E.P. con toxicidad por inhalación Inferior o igual a 200 ml/m3 y con Concentración saturada de vapor superior o igual a 500 CL50"
"catalogos_materiales_peligrosos2176","3386","LÍQUIDO TÓXICO POR INHALACIÓN HIDRORREACTIVO N.E.P. con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y con concentración saturada de vapor Superior o igual a 10 CL50"
"catalogos_materiales_peligrosos2177","3387","LÍQUIDO TÓXICO POR INHALACIÓN COMBURENTE N.E.P. con toxicidad por inhalación inferior o igual a 200 ml/m3 y con Concentración saturada de vapor superior o igual a 500 CL50"
"catalogos_materiales_peligrosos2178","3388","LÍQUIDO TÓXICO POR INHALACIÓN COMBURENTE N.E.P. con toxicidad por inhalación Inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a 10 CL50"
"catalogos_materiales_peligrosos2179","3389","LÍQUIDO TÓXICO POR INHALACIÓN CORROSIVON.E.P. Con toxicidad por inhalación inferior o igual a 200 ml/m3 y con concentración Saturada de vapor superior o igual a 500 CL50"
"catalogos_materiales_peligrosos2180","3390","LÍQUIDO  TÓXICO  POR INHALACIÓN CORROSIVO N.E.P. Con toxicidad por inhalación inferior o igual a 1000 ml/m3 y con concentración saturada de vapor superior o igual a  10 CL50"
"catalogos_materiales_peligrosos2181","3391","SUBSTANCIA  ORGANOMETALICA SOLIDA PIROFORICA"
"catalogos_materiales_peligrosos2182","3392","SUBSTANCIA ORGANOMETALICA LIQUIDAPIROFORICA"
"catalogos_materiales_peligrosos2183","3393","SUBSTANCIA ORGANOMETÁLICA SÓLIDA PIROFÓRICA HIDRORREACTIVA"
"catalogos_materiales_peligrosos2184","3394","SUBSTANCIA ORGANOMETALICA LIQUIDA PIROFORICA HIDRORREACTIVA"
"catalogos_materiales_peligrosos2185","3395","SUBSTANCIA ORGANOMETALICA SOLIDA HIDRORREACTIVA"
"catalogos_materiales_peligrosos2186","3396","SUBSTANCIA ORGANOMETALICA SOLIDA HIDRORREACTIVA INFLAMABLE"
"catalogos_materiales_peligrosos2187","3397","SUBSTANCIA ORGANOMETALICA SOLIDA HIDRORREACTIVA QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO"
"catalogos_materiales_peligrosos2188","3398","SUBSTANCIA ORGANOMETALICA LIQUIDA HIDRORREACTIVA"
"catalogos_materiales_peligrosos2189","3399","SUBSTANCIA ORGANOMETALICA LIQUIDA HIDRORREACTIVA INFLAMABLE"
"catalogos_materiales_peligrosos2190","3400","SUBSTANCIA ORGANOMETALICA SOLIDA QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO"
"catalogos_materiales_peligrosos2191","3401","METALES ALCALINOS AMALGAMA SOLIDA DE"
"catalogos_materiales_peligrosos2192","3402","METALES ALCALINOTERREOS AMALGAMA SOLIDA DE"
"catalogos_materiales_peligrosos2193","3403","POTASIO METALICO ALEACIONES SOLIDAS DE"
"catalogos_materiales_peligrosos2194","3404","POTASIO Y SODIO ALEACIONES SOLIDAS DE"
"catalogos_materiales_peligrosos2195","3405","CLORATO DE BARIO EN SOLUCION"
"catalogos_materiales_peligrosos2196","3406","PERCLORATO DE BARIO EN SOLUCION"
"catalogos_materiales_peligrosos2197","3407","CLORATO Y CLORURO DE MAGNESIO EN SOLUCION MEZCLA DE"
"catalogos_materiales_peligrosos2198","3408","PERCLORATO DE PLOMO EN SOLUCION"
"catalogos_materiales_peligrosos2199","3409","CLORONITROBENCENOS LIQUIDOS"
"catalogos_materiales_peligrosos2200","3410","CLORHIDRATO DE 4-CLORO-0-TOLUIDINA EN SOLUCION"
"catalogos_materiales_peligrosos2201","3411","beta-NAFTILAMINA EN SOLUCION"
"catalogos_materiales_peligrosos2202","3412","ACIDO FORMICO con mínimo de 10% y un máximo de 85% en masa de ácido"
"catalogos_materiales_peligrosos2203","3412","ACIDO FORMICO con un mínimo de 5% y un máximo de 10% en masa de  ácido"
"catalogos_materiales_peligrosos2204","3413","CIANURO POTASICO EN SOLUCION"
"catalogos_materiales_peligrosos2205","3414","CIANURO DE SODIO EN SOLUCION"
"catalogos_materiales_peligrosos2206","3415","FLORURO DE SODIO EN SOLUCION"
"catalogos_materiales_peligrosos2207","3416","CLOROACETOFENONA LIQUIDA"
"catalogos_materiales_peligrosos2208","3417","BROMURO DE XILILO SOLIDO"
"catalogos_materiales_peligrosos2209","3418","TOLUILEN-24-DIAMINA EN SOLUCION"
"catalogos_materiales_peligrosos2210","3419","TRIFLUORURO DE BORO Y ACIDO ACETICO COMPLEJO SOLIDO DE"
"catalogos_materiales_peligrosos2211","3420","TRIFLUORURO DE BORO Y ÁCIDO PROPIÓNICO COMPLEJO SÓLIDO DE"
"catalogos_materiales_peligrosos2212","3421","HIDROGENODIFLURURO DE POTASIO EN SOLUCION"
"catalogos_materiales_peligrosos2213","3422","FLUORURO POTASICO EN SOLUCION"
"catalogos_materiales_peligrosos2214","3423","HIDROXIDO DE TETRAMETILAMONIO SOLIDO"
"catalogos_materiales_peligrosos2215","3424","DINITRO-0-CRESOLATO AMONICO EN SOLUCION"
"catalogos_materiales_peligrosos2216","3425","ACIDO BROMOACETICO SOLIDO"
"catalogos_materiales_peligrosos2217","3426","ACRILAMIDA EN SOLUCION"
"catalogos_materiales_peligrosos2218","3427","CLORUROS DE CLOROBENCILO SOLIDOS"
"catalogos_materiales_peligrosos2219","3428","ISOCIANATO DE 3-CLORO-4- METILFENILO SOLIDO"
"catalogos_materiales_peligrosos2220","3429","CLOROTOLUIDINAS LIQUIDAS"
"catalogos_materiales_peligrosos2221","3430","XILENOLES LIQUIDOS"
"catalogos_materiales_peligrosos2222","3431","NITROBENZOTRIFLUORUROS SOLIDOS"
"catalogos_materiales_peligrosos2223","3432","DIFELINOS POLICLORADOS SOLIDOS"
"catalogos_materiales_peligrosos2224","3434","NITROCRESOLES LIQUIDOS"
"catalogos_materiales_peligrosos2225","3436","HIDRATO DE HEXAFLUORACETONA SOLIDO"
"catalogos_materiales_peligrosos2226","3437","CLOROCRESOLES SOLIDOS"
"catalogos_materiales_peligrosos2227","3438","ALCOHOL alfa-METILBENCILICO SOLIDO"
"catalogos_materiales_peligrosos2228","3439","NITRILOS TOXICOS SOLIDOS N.E.P."
"catalogos_materiales_peligrosos2229","3440","COMPUESTO DE SELENIO LIQUIDO NE.P."
"catalogos_materiales_peligrosos2230","3441","CLORODINITROBECENOS SOLIDOS"
"catalogos_materiales_peligrosos2231","3442","DICLOROANILINAS SOLIDAS"
"catalogos_materiales_peligrosos2232","3443","DINITROBECENOS SOLIDOS"
"catalogos_materiales_peligrosos2233","3444","CLORHIDRATO DE NICOTINA SOLIDO"
"catalogos_materiales_peligrosos2234","3445","SULFATO DE NICOTINA SOLIDO"
"catalogos_materiales_peligrosos2235","3446","NITROTOLUENOS SOLIDOS"
"catalogos_materiales_peligrosos2236","3447","NITROXILEENOS SOLIDOS"
"catalogos_materiales_peligrosos2237","3448","GASES LACRIMÓGENOS SUBSTANCIA SÓLIDA PARA LA FABRICACIÓN N.E.P."
"catalogos_materiales_peligrosos2238","3449","CIANUROS DE BROMOBENCILO SOLIDOS"
"catalogos_materiales_peligrosos2239","3450","DIFENICLOROARSINA SOLIDA"
"catalogos_materiales_peligrosos2240","3451","TOLUIDINAS SOLIDAS"
"catalogos_materiales_peligrosos2241","3452","XILIDINAS SOLIDAS"
"catalogos_materiales_peligrosos2242","3453","ÁCIDO FOSFÓRICO SÓLIDO"
"catalogos_materiales_peligrosos2243","3454","DINITROTOLUENOS SOLIDOS"
"catalogos_materiales_peligrosos2244","3455","CRESOLES SOLIDOS"
"catalogos_materiales_peligrosos2245","3456","ACIDO NITROSILSULFURICO SOLIDO"
"catalogos_materiales_peligrosos2246","3457","CLORONITROTOLUENOS SOLIDOS"
"catalogos_materiales_peligrosos2247","3458","NITROANISOL SOLIDO"
"catalogos_materiales_peligrosos2248","3459","NITROBROMOBENCENOS SOLIDOS"
"catalogos_materiales_peligrosos2249","3460","N-ETILBENCILTOLUIDINAS SOLIDAS"
"catalogos_materiales_peligrosos2250","3462","TOXINAS EXTRAIDAS DE UN MEDIO VIVO SOLIDASN.E.P."
"catalogos_materiales_peligrosos2251","3463","ACIDO PEOPIONICO con mínimo de 90% en masa de ácido"
"catalogos_materiales_peligrosos2252","3464","COMPUESTO ORGANOFOSFORADO TOXICO SOLIDO N.E.P."
"catalogos_materiales_peligrosos2253","3465","COMPUESTO ORGANOARSENICAL SOLIDO N.E.P."
"catalogos_materiales_peligrosos2254","3466","CARBONILOS METALICOS SOLIDOS N.E.P."
"catalogos_materiales_peligrosos2255","3467","COMPUESTO ORGANOMETALICO TOXICO SOLIDO N.E.P."
"catalogos_materiales_peligrosos2256","3468","HIDROGENO EN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO O HIDROGENO CON UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO INSTALADO EN UN EQUIPO o HIGROGENO EN UN DISPOSITIVO DE ALMACENAMIENTO CON HIDRURO METALICO EMBALADO CON EQUIPO"
"catalogos_materiales_peligrosos2257","3469","PINTURAS INFLAMABLES CORROSIVAS (incluidos pinturas lacas esmaltes colores goma laca barnices bruñidores encáusticos bases líquidas para lacas) o MATERIAL INFLAMABLE CORROSIVO RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)"
"catalogos_materiales_peligrosos2258","3470","PINTURAS CORROSIVAS INFLAMABLES (incluidos pinturas lacas esmaltes colores goma laca barnices bruñidores encáusticos bases liquidas para lacas) o MATERIAL CORROSIVO INFLAMABLE RELACIONADO CON PINTURAS (incluidos disolventes y diluyentes para pinturas)"
"catalogos_materiales_peligrosos2259","3471","HIDROGENODIFLUORUROS EN SOLUCION N.E.P."
"catalogos_materiales_peligrosos2260","3472","ACIDO CROTONICO LIQUIDO"
"catalogos_materiales_peligrosos2261","3473","CARTUCHOS PARA PILAS DE COMBUSTIBLE  o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO  que contienen líquidos inflamables)"
"catalogos_materiales_peligrosos2262","3474","1HIDROXIBENZOTRIAZOL MONOHIDRATADO"
"catalogos_materiales_peligrosos2263","3475","MEZCLA DE ETANOL Y GASOLINA 0 MEZLA DE ETANOL Y COMBUSTIBLE PARA MOTORES Con más del 10% de etanol"
"catalogos_materiales_peligrosos2264","3476","CARTUCHOS PARA PILAS DE COMBUSTIBLE 0 CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO que contienen substancias que reaccionan con el agua"
"catalogos_materiales_peligrosos2265","3477","CARTUCHOS PARA PILAS DE  COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE EMBALADOS CON UN EQUIPO que contienen SUBSTANCIAS corrosivas"
"catalogos_materiales_peligrosos2266","3478","CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS D COMBUSTIBLES EMBALADOS CON UN EQUIPO que contienen gas licuado inflamable"
"catalogos_materiales_peligrosos2267","3479","CARTUCHOS PARA PILAS DE COMBUSTIBLE o CARTUCHOS PARA PILAS DE COMBUSTIBLE INSTALADOS EN UN EQUIPO o CARTUCHOS PARA PILAS DE COMBUSTIBLE CONTENIDOS EN UN EQUIPO que contienen hidrógeno en un hidruro metálico"
"catalogos_materiales_peligrosos2268","3480","BATERIAS DE ION LITIO (incluidas Las baterías polimétricas de ión litio)"
"catalogos_materiales_peligrosos2269","3481","BATERIAS DE ION LITIO INSTALADAS EN UN EQUIPO o BATERIAS DE ION LITIO EMBALADAS CON EQUIPO (incluidas las baterías poliméricas de ión litio)"
"catalogos_materiales_peligrosos2270","3482","DISPERSION DE METALES ALCALINOS INFLAMABLE o DISPERSION DE METALES ALCALINOTERREOS INFLAMABLE"
"catalogos_materiales_peligrosos2271","3483","MEZCLA ANTIDETONANTE PARA COMBUSTIBLES DE MOTORES INFLAMABLE"
"catalogos_materiales_peligrosos2272","3484","HIDRAZINA EN SOLUCION ACUOSA INFLAMABLE con más del 37% en masa de hidrazina"
"catalogos_materiales_peligrosos2273","3485","HIPOCLORITO DE CALCIO SECO CORROSIVO o HIPOCLORITO DE CALCICO EN MEZCLA SECA CORROSIVO con más del 39% de cloro activo (88% de oxígeno activo)"
"catalogos_materiales_peligrosos2274","3486","HIPOCLORITO DE CALCICO EN MEZCLA SECA CORROSIVO con más del 10% pero no más del 39% de cloro activo"
